Treatment,Outcome,IV1,IV2,,,
2.723306409,5.106530823,-0.135094613,0.879777295,,,
1.051718584,1.758813789,-0.794611169,0.745432472,,,
1.860137245,4.27004928,0.372310564,-0.639613987,,,
-1.664757821,-1.389967341,-1.892334481,-0.44536505,,,
1.291599781,2.544518791,0.037883042,0.749647601,,,
0.597886136,3.211000953,-0.387139559,-0.198356589,,,
-1.709849929,-0.745881734,-1.820714763,-0.935900467,,,
-0.027233726,2.499129861,-0.946501463,-0.056374209,,,
-2.669828282,-5.195354965,-0.744082651,-0.40795988,,,
0.531603427,1.243673799,-0.176055473,0.735621963,,,
3.254853567,5.272181737,-0.050410468,0.817548132,,,
-3.706175004,-4.756563924,-0.47280192,-0.619595683,,,
-3.120329549,-5.831607969,-0.912940766,-0.41046773,,,
-2.849022569,-1.764594788,-2.522779004,0.139131995,,,
-4.118447284,-3.547200585,-2.572231965,-0.675068463,,,
-0.497068499,-2.759315217,0.960323358,-0.289387722,,,
-3.239060797,-3.289106343,-1.989183385,-0.903967301,,,
2.165488293,3.850150399,0.36586521,-0.686357039,,,
-1.17470224,-2.325233418,-0.622031969,0.87070419,,,
-4.203569412,-3.725202518,-4.492404419,0.668478911,,,
-2.668844069,-1.515412462,-2.819431147,0.782797042,,,
-2.462787845,-2.186627889,-1.717094522,-0.618028491,,,
-2.982026532,-1.843170125,-2.625783823,-0.390959397,,,
0.759459201,2.265917949,-0.532210997,-0.77938749,,,
-2.569076409,-1.875277972,-2.152254553,-0.017974455,,,
-2.046648394,-3.64326707,-0.868610082,-0.685712262,,,
0.377103411,1.254325456,-0.834001937,0.227759597,,,
1.639832324,2.361683643,-1.038050934,0.937897536,,,
-0.317419949,0.608202655,-1.200505994,-0.025074757,,,
0.551105486,2.38310457,-0.817138566,-0.549234957,,,
0.231881609,1.716299422,-1.153481853,0.951713273,,,
1.811246956,2.201680215,-0.054529559,0.157261417,,,
-3.878489609,-4.35083947,-1.784928276,-0.705182207,,,
-1.944214086,-2.312550619,-1.368467938,0.115092427,,,
-1.588535595,-0.476325004,-1.822814765,0.361354252,,,
0.032546843,-0.718451443,-0.889425043,0.282295958,,,
-2.872257814,-2.911326905,-2.325278305,-0.058021422,,,
-2.001538321,-1.263767836,-2.441089851,0.913963805,,,
-0.859690995,-0.843947672,-0.38701357,0.664482152,,,
1.645271126,2.371868915,0.104137922,-0.695707963,,,
-1.360140459,-2.641795951,0.483997659,-0.183825235,,,
-2.169595096,-3.579586868,-1.138455146,-0.16527826,,,
-3.399955961,-3.155253527,-1.413492322,-0.882501908,,,
-1.429043932,-2.272901037,-1.617989886,0.621740571,,,
-1.729467058,-2.338352571,-1.2134589,0.502567814,,,
-4.323000092,-4.659179908,-4.138547712,-0.049275294,,,
-0.606058421,0.600016258,-2.032750117,0.738011151,,,
-1.341346895,-0.298540199,-0.952280946,-0.6993463,,,
-1.348768102,-2.797931311,0.106416877,-0.061453467,,,
-0.922433019,-1.665351322,-1.061432554,-0.23414002,,,
0.18060533,2.393837327,0.584532765,-0.972268983,,,
-1.679529853,-1.87253919,-0.786997614,-0.147260649,,,
-0.538329808,-0.720187522,-0.425680925,0.044511513,,,
0.020091418,1.486036823,-0.062076345,-0.599332264,,,
1.224260235,3.324538704,0.320898506,-0.918586675,,,
-1.475598098,-0.871960517,-1.684941009,0.682062555,,,
-1.826423283,-1.756572735,-1.227305512,-0.601953218,,,
-0.948315851,-1.365630399,-0.786043342,0.305527211,,,
-1.037697532,-2.821934804,-0.722435625,0.696048321,,,
-2.129908676,-2.339997799,-0.824541443,0.523707739,,,
4.014726909,5.48602516,0.737986057,0.828581326,,,
-3.172383648,-5.2397274,-0.401665455,-0.964437968,,,
-6.055250011,-6.135274072,-5.832900013,-0.725187487,,,
-4.256234668,-4.201717126,-2.267032169,-0.829944541,,,
-1.767381612,-2.183184229,-0.168753181,-0.501929293,,,
-4.005106688,-4.891165884,-3.309595447,-0.03694821,,,
0.775095046,0.627207648,-1.504035306,0.634967172,,,
0.688046761,1.543696064,-0.364742538,-0.936089765,,,
-1.008367055,-1.780015632,0.417254907,0.407035193,,,
-2.319484328,-1.029144191,-1.572561142,-0.732368437,,,
-1.477775776,-1.092530969,-1.62177602,-0.073021488,,,
-3.884412578,-5.596535443,-1.021537771,-0.41454011,,,
-1.089361409,0.581558792,-1.061859796,-0.426089172,,,
-0.930926193,-0.201010641,-0.659060424,-0.394047851,,,
1.895229543,3.484369704,-0.427302265,0.388533783,,,
-3.03255118,-4.323935106,-2.132828453,-0.207259891,,,
-1.364761787,-2.494549213,0.535538107,-0.622111274,,,
0.225989089,2.801231832,-0.924894205,0.295678911,,,
-1.678595128,-1.550147419,-1.994785392,-0.044954007,,,
0.574520661,2.246575874,-0.218659817,0.914429574,,,
-2.788388318,-4.38252655,-1.768303683,-0.645081081,,,
-2.216570712,-3.612789024,-0.075570634,-0.520743001,,,
-0.498365289,-0.081815641,-0.717976536,-0.748596782,,,
0.536020824,0.013471232,-1.66515173,0.912698111,,,
1.702250215,2.90649524,-0.21195307,-0.297615145,,,
-1.595970348,-3.68570508,-1.06838802,0.759854945,,,
-1.874515959,-2.266266799,-0.763253906,-0.066358519,,,
3.103905647,4.032470432,0.721313704,0.502999773,,,
-1.957628636,-1.565218893,-1.582207025,-0.242582776,,,
-2.202624668,-2.117677847,-2.064924836,-0.219056524,,,
-3.399950909,-4.576894342,-2.678027776,0.223648433,,,
-2.897588349,-2.30306048,-2.361924441,0.493928961,,,
-1.760928634,-2.941663631,-1.766524976,-0.081904991,,,
2.958624974,5.824130277,-0.113119729,0.173086726,,,
-3.870344959,-4.997180335,-1.86553547,-0.648712531,,,
-1.991024624,-4.181737243,0.674283505,-0.51577197,,,
-4.162022305,-4.716092352,-3.208270881,-0.21270387,,,
3.138349484,4.322328746,0.237111019,0.088464,,,
-1.552660758,-2.256371344,-0.468769276,-0.618147914,,,
1.380406591,2.857323554,-0.652355087,0.322692542,,,
-1.852821698,-2.156916116,-2.005992298,0.657436952,,,
0.046108639,-0.574482083,-1.275578239,0.601103794,,,
-2.449290691,-3.306450764,-0.996164912,-0.411254407,,,
-4.265690571,-5.449988008,-0.919868828,-0.57437949,,,
-2.110956351,-3.431198253,-1.16707982,-0.850672545,,,
-2.516280658,-2.12451714,-0.949495477,-0.504087182,,,
-6.170860525,-6.674794728,-6.082475694,0.701375014,,,
-4.331585016,-3.463944201,-3.951567543,0.333554287,,,
2.053359974,3.600008504,0.524944367,-0.510249149,,,
-2.108402407,-3.165986499,-2.173120304,0.174343472,,,
-3.435060404,-4.610140423,-0.695823674,-0.883997704,,,
-2.901005933,-3.674742174,-1.622632484,-0.836084226,,,
-0.819478734,-1.39169132,-0.198875389,0.100443108,,,
-1.194179251,-2.734048121,0.372179857,0.446067354,,,
-1.84101399,-2.862068588,-0.903619138,-0.707514961,,,
-1.143972069,-0.07891374,-1.165210052,-0.820359864,,,
-0.013662092,1.648819094,-1.424503173,0.425556099,,,
0.392609324,1.459617339,-0.324159537,-0.682227023,,,
-3.72978092,-2.958857277,-3.542066701,-0.398157801,,,
-2.047986766,-3.157910795,-0.28864616,0.077189246,,,
-2.50157409,-4.933716398,-0.517701196,-0.728734735,,,
-1.389243572,-2.900892547,-0.350050729,0.719125949,,,
-4.095646084,-4.234376418,-2.425921038,-0.808125268,,,
-0.865514393,-0.178508457,-1.638774483,-0.001247788,,,
-1.511243191,-1.732194785,-0.359407448,-0.405280181,,,
1.738201456,2.875990386,-0.21917984,0.243381702,,,
1.813735267,2.302890809,0.21149048,-0.248655292,,,
-3.23698032,-5.542086773,-0.466720006,-0.979558284,,,
-1.492984431,-1.363831289,-1.71789121,-0.901241609,,,
-1.871845631,-1.545926669,-1.70877105,-0.387914933,,,
-2.726272123,-3.278762806,-1.081248546,-0.216004828,,,
1.823746835,3.160586125,-1.042080156,0.229029286,,,
-1.665606921,-3.645694885,-0.325857964,-0.522715806,,,
-0.847825935,-1.172268316,-2.665416637,0.700848783,,,
0.78987162,0.983310594,-0.109235808,0.117268248,,,
-4.03537903,-3.586482708,-2.861350053,-0.171361726,,,
-2.935436206,-4.498509924,-0.557139712,-0.457583447,,,
-0.508685895,-1.716096995,-0.90424985,0.033148913,,,
-2.555515793,-3.121312412,-1.175221664,-0.174357749,,,
0.425490281,0.550851089,-1.47967896,0.852088085,,,
-4.597637979,-4.587428755,-3.21562154,-0.880987007,,,
1.728741104,3.560279939,-0.238314899,0.011885261,,,
-1.35424751,-1.877247386,-1.52271275,0.797047187,,,
-3.284638546,-4.214373801,-2.478446771,-0.381937062,,,
1.317040565,2.526585865,-0.043163959,-0.577542245,,,
-0.930805081,-0.363360839,-1.374366902,0.044474815,,,
1.756677371,4.210025907,-0.034159035,0.025728337,,,
-1.011657741,-1.577414667,-1.783289586,0.787746658,,,
0.069712263,1.167418733,0.306549288,-0.396160855,,,
1.700905404,2.605605989,-0.809043633,0.754988856,,,
-0.853192935,0.786601497,-0.598654182,-0.781072624,,,
3.02427084,4.48478431,-0.229339615,0.566411632,,,
-0.478685379,-1.657562245,-0.91529453,0.095785548,,,
2.867249114,3.742370203,0.353823043,0.277156411,,,
-0.538916895,-0.802241502,0.196498031,0.464861945,,,
0.955217461,2.827935206,-0.111755223,-0.873840136,,,
-0.507897064,-0.337343097,-1.259401964,-0.464402548,,,
0.553078704,2.003580482,0.195528036,-0.155440439,,,
-2.820450339,-3.753979615,-0.234513877,-0.773792588,,,
3.981848417,6.243320484,0.67129431,0.746266213,,,
-1.155675531,-1.999678792,0.599941363,0.602463527,,,
-1.626767411,-2.098778911,-0.316940935,-0.364462527,,,
-1.072319183,-2.660087672,-1.440908408,0.132559696,,,
-3.50050867,-4.411379599,-3.616230207,0.025201401,,,
-1.929804529,-2.373454572,-1.657870411,0.14955615,,,
-1.524209822,-4.057684666,0.743333313,-0.857459054,,,
-1.470750731,-1.262670292,-0.762950832,-0.864878096,,,
1.564597319,3.780679015,0.512017522,0.52705992,,,
-0.871793005,0.546521854,-1.615645567,-0.111176417,,,
-2.577480069,-3.829242686,-0.306019616,-0.132045739,,,
1.431204535,1.928466625,0.533260791,0.464811556,,,
0.629603792,2.959890974,-0.654339966,-0.23331949,,,
-5.239938357,-5.632633532,-5.439055599,0.179995339,,,
-1.436801049,-3.928079954,-0.058685322,-0.864300016,,,
-1.805370513,-3.487609784,-1.190081221,0.004681456,,,
-2.567576435,-3.789654275,-1.229894341,-0.642489387,,,
-1.155763757,-0.788624458,-1.738168665,0.550766066,,,
-2.60383555,-2.61236391,-1.658870084,0.494045921,,,
-6.560572137,-7.39347353,-6.627219906,0.514010601,,,
-3.399812088,-3.170488697,-2.376106553,-0.323910619,,,
-1.309779396,-3.94797844,0.72375352,0.051114962,,,
-1.330825846,-2.789562566,-0.276316537,0.827223347,,,
-0.533903243,-1.46079951,0.44417929,0.345288117,,,
-0.37901841,1.211332302,-1.220376413,0.906949257,,,
1.651184409,2.639147441,-0.417147832,0.865141679,,,
-1.06209074,-2.109414581,0.311724326,-0.73971509,,,
1.109982873,3.51179959,0.338807389,0.21560253,,,
-1.876761834,-1.983294314,-1.932993326,0.292160241,,,
-1.001479169,-1.633672258,0.35820939,-0.178181745,,,
-4.163846156,-4.728371824,-1.275628596,-0.78017861,,,
-2.774588701,-2.135281148,-2.674994703,-0.651037735,,,
-1.001883529,0.740156108,-1.407523565,-0.105617063,,,
0.223940198,2.100067664,-1.67561803,0.303474008,,,
0.597181543,1.494964657,-0.464664543,0.65569856,,,
-1.419027154,-1.849404045,-2.047005584,0.328719691,,,
-1.11689007,-1.679775348,-0.247958879,0.312221284,,,
-3.457237442,-4.994771932,-1.55611208,-0.912575375,,,
1.528693085,3.045515503,-0.033332096,0.271369635,,,
-0.448776491,-2.883071607,0.8230266,0.556606586,,,
-0.280211488,1.450262994,-1.634031092,0.976681603,,,
-2.112169339,-2.806252392,-1.280760472,-0.229116911,,,
0.034619074,0.47593389,-1.058383048,0.301101004,,,
-1.423204813,-0.718156909,-1.868191749,0.209024191,,,
1.426565547,2.598841793,-0.104376605,-0.014871582,,,
-2.219301085,-2.581496989,-1.344695224,-0.963012508,,,
-1.539758321,-1.461973926,-1.625855964,-0.487943088,,,
1.395823561,3.587465404,0.174205072,-0.309517742,,,
2.816132161,4.200219921,-0.632732525,0.793875811,,,
-2.696779049,-3.607469812,-0.065587775,-0.453738471,,,
-0.31074597,0.233141111,-1.312519955,0.996307033,,,
-3.475387622,-3.395007542,-3.450241053,-0.556444606,,,
1.321090718,2.987705668,-0.842883925,0.998475546,,,
-0.494853296,-1.090666161,-0.535176793,0.960820345,,,
-1.504374398,-2.484644855,-0.20013185,0.497797861,,,
-0.037001003,0.841032205,-1.195327859,-0.29269769,,,
-1.675792545,-0.83121055,-2.423347575,0.770580703,,,
-1.891456947,-0.847216708,-2.301758229,0.317680187,,,
-2.368819877,-4.153025922,-1.408981541,-0.617047021,,,
-3.801166453,-3.711058662,-2.028639782,-0.927578442,,,
-0.481174819,0.232434311,-1.128676428,0.11239779,,,
-3.421662496,-3.368813139,-2.338776116,-0.547175961,,,
0.857745308,3.243855538,-0.720852849,0.267122508,,,
0.610468027,3.158684726,-0.951964314,-0.816380146,,,
-1.069431373,0.20793502,-1.051909041,0.120978532,,,
-1.166650793,-2.295924228,-0.859373011,0.563453177,,,
1.939671574,2.585715325,-1.005649828,0.80444179,,,
-3.002203475,-3.619379567,-1.736777571,-0.388558102,,,
-0.729876999,1.464246452,-0.607134178,-0.768076056,,,
-3.293006727,-3.570835549,-2.734703824,-0.765182913,,,
-1.655705225,-2.061519843,-2.126981843,0.751828858,,,
-2.759819504,-2.265233988,-2.383244115,-0.428049872,,,
-1.715907606,-4.02027399,-0.516458317,0.990852172,,,
-2.400399277,-2.825823033,-0.766342876,-0.186132011,,,
-0.177610668,0.145353427,-0.798634292,-0.252788808,,,
0.25568242,1.097386276,-1.161495583,0.395446214,,,
-3.071346533,-2.593076941,-3.367774392,-0.053658791,,,
1.115047726,3.068847557,0.446578967,0.111539849,,,
-2.118648122,-3.242028714,-0.926606695,-0.404067483,,,
0.979168781,2.983081274,-0.166000211,0.188386963,,,
0.325317305,1.359700113,-1.534821599,0.511204781,,,
-0.296042328,-0.383144576,-1.848230819,0.879611813,,,
-0.919833875,1.093484401,-0.848868304,-0.668408785,,,
-0.036883142,0.500554871,-0.966199605,0.485229972,,,
-0.384531684,-2.397655281,-0.048824514,0.634087481,,,
-1.434976839,-2.83913168,0.178946646,-0.371559926,,,
-1.569909757,-2.93595457,-0.62610324,0.140044985,,,
-0.378400953,-0.513559213,-0.393567195,-0.082976336,,,
0.947042802,2.150779138,-0.685654036,0.650019091,,,
2.242436838,3.887629861,0.242537159,0.148697357,,,
0.827106789,2.078425743,-1.269334151,0.454091422,,,
-3.058807291,-2.349796959,-1.169276078,-0.847114229,,,
2.86166511,4.716003166,-0.687856567,0.998946891,,,
-1.6465261,-1.247411668,-2.414127954,0.76189031,,,
1.63126185,3.272927065,-1.297409849,0.722188702,,,
-2.450881393,-5.435113876,0.289145758,-0.581773399,,,
-2.670295142,-3.742017095,-1.718764864,0.511506122,,,
-1.605581661,-2.957196712,0.662572507,0.068623828,,,
-0.183084439,0.961430983,-1.294943477,-0.028082206,,,
-1.817520903,-4.365733426,-0.268586213,-0.419205347,,,
-2.838638547,-4.725348268,-1.080842881,0.816943966,,,
-2.364275927,-2.458634482,-1.340970474,-0.69741378,,,
-0.904496058,0.080114794,-1.542476908,-0.316013815,,,
-1.599195041,-3.176964519,-0.119443831,-0.140075488,,,
-1.411270134,-2.749817411,-0.3184166,-0.153743149,,,
-1.591542075,-3.538736639,-0.432316959,-0.094145131,,,
-0.722609831,-0.251938284,-1.759730661,0.994174789,,,
0.929222655,2.93418348,-0.686750041,0.244090253,,,
-1.934567,-3.617004678,-0.566931635,-0.604729077,,,
-0.050293768,1.293308653,-1.297813552,-0.580036653,,,
-5.347644972,-5.568445849,-4.475809936,0.128040071,,,
-1.029825151,-0.37034826,-2.160556726,0.98902962,,,
-2.42920418,-3.59410073,-0.422582194,-0.420909293,,,
0.480503059,0.785345253,-0.732173603,-0.538247503,,,
-0.63786242,-2.115883561,-0.773842294,0.40910812,,,
-3.229629491,-4.077194213,-1.957604973,-0.691239923,,,
-3.075852726,-5.213442258,-0.382622055,-0.392575498,,,
-4.403895547,-4.935164075,-2.973588329,-0.51058634,,,
-3.890439061,-4.092287312,-2.662046047,-0.531537602,,,
-1.382392092,-0.070053794,-1.878055657,-0.169536806,,,
0.977306935,3.067105272,-0.906816417,-0.316639677,,,
1.761828258,2.692995308,0.63118738,-0.8114729,,,
-0.575503641,0.809315742,-1.357088304,-0.121820275,,,
2.078966236,4.853460184,-0.59254897,-0.268217571,,,
-2.78229176,-5.229885508,-0.207964192,0.210540774,,,
-1.986664628,-2.711123678,-0.427114317,-0.174884299,,,
0.102623053,0.858963442,-1.108405862,-0.720546576,,,
-1.505122078,-2.247531142,-1.845144493,0.370976109,,,
-2.184853949,-3.211927518,-1.462003714,-0.444996507,,,
-2.052013907,-3.712856604,0.134477208,-0.554239057,,,
-3.72452689,-5.141178947,-0.498617244,-0.596293176,,,
-2.99828871,-4.11160327,-2.093631036,0.001297191,,,
-2.695119881,-3.754274336,-0.913179067,-0.357419153,,,
1.740523264,1.887314779,0.164930936,0.145672679,,,
0.196274474,1.47410251,-0.763154167,0.249225701,,,
-2.575273187,-5.105094979,0.381174223,-0.408487238,,,
-1.310799704,-3.30510314,0.214238282,0.527320671,,,
-2.73359244,-3.566524857,-3.265858223,0.268031175,,,
-0.372729399,-1.97613242,0.038581745,0.628479877,,,
-2.200382128,-2.392732961,-1.367847917,-0.257158359,,,
-2.771969191,-4.24436262,-1.598059913,0.11436183,,,
0.533767927,2.904467982,-0.505750825,0.384340499,,,
-0.982605957,-0.830576277,-2.093564126,0.933895388,,,
-2.383804034,-3.88901354,-1.802362592,0.818685278,,,
-1.972660311,-1.515052989,-2.501863978,0.775116601,,,
0.674549091,1.62479132,0.567290809,-0.745167962,,,
-2.297382258,-2.058485695,-1.880008553,0.35916992,,,
-2.141909328,-2.861857874,-0.321682372,0.460185576,,,
-5.084422615,-5.408310606,-3.720078933,-0.972426275,,,
-1.662253431,-3.677354379,-0.060251278,-0.367737186,,,
-1.78680764,-1.982848711,-2.323219283,0.839484602,,,
-3.478179347,-6.034847355,-0.552598791,-0.878124328,,,
-1.055979858,0.927215028,-1.207129391,-0.036339677,,,
-3.285501683,-3.277954544,-1.633786166,0.041136086,,,
-1.886965585,-3.870473584,-0.259409488,0.114549999,,,
-0.580247462,0.254226751,-1.828442957,0.720071426,,,
-1.519447282,-1.380071423,-0.735860223,0.094829784,,,
-3.832690257,-3.294255236,-2.938264186,-0.834176296,,,
-1.091415776,-1.961382546,-0.314296611,0.459559927,,,
1.708286397,2.609219575,-0.624177744,0.544206019,,,
-1.129345171,-1.592705862,-1.642811664,-0.730333315,,,
-3.259206429,-2.727494739,-1.850220496,-0.145854195,,,
-2.652249153,-1.7883498,-2.37919403,-0.610794459,,,
0.401573961,0.784866018,-0.637879478,-0.24502097,,,
-0.764799545,1.293059011,-0.630960461,-0.854175405,,,
-5.234778293,-4.961506669,-4.483718772,-0.728754925,,,
1.198793624,2.263770076,-0.512179715,0.988451322,,,
-0.87922942,-2.26177754,-0.23539311,0.633809615,,,
-4.903962468,-5.835786386,-3.481560535,-0.853314438,,,
-2.624640347,-2.163279784,-2.857239297,0.078369139,,,
-3.667646009,-2.767018999,-3.10635694,-0.131379751,,,
-1.425433241,-4.007910407,0.961363742,0.457067806,,,
-2.012830104,-2.339797898,-1.710763751,-0.649143933,,,
-0.681233069,-0.143266359,-1.962619699,0.213670734,,,
-3.305191099,-2.411141967,-3.209672541,0.310550474,,,
1.182501073,3.770399923,-0.707990717,0.048220903,,,
-2.666451794,-3.827009334,-0.746408615,-0.973138298,,,
0.823961599,1.412246881,-0.783410523,0.008324307,,,
-0.016770256,1.802426156,-1.738005366,0.717310706,,,
1.010944003,1.768136101,-0.767887619,-0.190983583,,,
-2.212219277,-2.191252294,-1.666668986,0.00154621,,,
1.261940077,3.307908568,-0.187437657,0.515297072,,,
-2.865773233,-3.369923803,-2.64632768,0.677227815,,,
-2.907260098,-4.259728983,-1.102826061,-0.775943812,,,
-1.573460931,-1.805575853,0.437424663,-0.16081868,,,
2.312367392,4.583531343,0.247525669,0.490152005,,,
-2.193958005,-1.876877023,-2.153068297,-0.023071757,,,
-1.494830496,-3.276955146,-0.059726875,0.535544057,,,
-1.797816391,-2.182484217,-2.136712599,0.000329636,,,
1.170697359,2.553916916,0.047532888,0.657251066,,,
-0.052416788,0.038404009,-0.523952936,-0.351176372,,,
-1.696484206,-1.349687553,-1.63355347,-0.011577024,,,
-3.04567758,-3.136405674,-1.818171449,-0.72396932,,,
-0.126661954,2.4928691,-1.067576409,-0.408608345,,,
2.645249889,4.673651476,0.576979359,0.718028026,,,
-0.867061498,-0.117688544,-1.288265608,-0.381834603,,,
-1.587870456,-1.505281719,-0.428907304,-0.48116558,,,
-0.613625609,-0.455950268,-1.463382894,0.927945865,,,
-0.64431309,-1.579018679,0.043111424,0.907909798,,,
-1.176021971,0.639973886,-1.462671727,-0.59471102,,,
-1.376611297,-3.172140704,-0.518832233,0.276682697,,,
-1.747709157,-2.82509687,-1.54278889,0.244851226,,,
-0.145391503,0.158329848,-0.68325731,-0.184204737,,,
-3.090030652,-3.645687496,-1.078432034,-0.578156224,,,
-2.514077313,-2.472024355,-1.152281424,-0.997531317,,,
1.376462658,3.881797829,-0.264696909,-0.808168769,,,
1.95765532,2.591602474,-0.025420263,0.568524055,,,
-0.854505864,-0.616784109,-0.822933001,-0.408754474,,,
-1.272953107,-3.168321506,0.024403733,0.045625595,,,
0.792408814,2.305318842,-0.251254773,-0.722672095,,,
-1.945150236,-3.338279224,0.162277701,0.106434505,,,
-2.185342497,-0.891189081,-1.3701521,-0.491833691,,,
0.675837737,2.21277744,-0.794724638,-0.024638824,,,
-2.727732376,-3.849141756,-1.025137513,-0.954596268,,,
-0.107234806,1.592725157,-0.921992703,-0.173420673,,,
3.181341401,6.000753952,-0.26941721,0.984231594,,,
